Nagios command used as event handler;current_service_event_handler;log;string
Whether and event handler is activated for the service (0/1);current_service_event_handler_enabled;log;int
Time the host check needed for execution;current_service_execution_time;log;float
Delay before the first notification;current_service_first_notification_delay;log;float
Whether flap detection is enabled for the service (0/1);current_service_flap_detection_enabled;log;int
A list of all service groups the service is in;current_service_groups;log;list
Whether the service already has been checked (0/1);current_service_has_been_checked;log;int
High threshold of flap detection;current_service_high_flap_threshold;log;float
The name of an image to be used as icon in the web interface;current_service_icon_image;log;string
An alternative text for the icon_image for browsers not displaying icons;current_service_icon_image_alt;log;string
The icon_image with (the most important) macros expanded;current_service_icon_image_expanded;log;string
Whether the service is currently in its check period (0/1);current_service_in_check_period;log;int
Whether the service is currently in its notification period (0/1);current_service_in_notification_period;log;int
The initial state of the service;current_service_initial_state;log;int
is there a service check currently running... (0/1);current_service_is_executing;log;int
Whether the service is flapping (0/1);current_service_is_flapping;log;int
The time of the last check (Unix timestamp);current_service_last_check;log;int
The last hard state of the service;current_service_last_hard_state;log;int
The time of the last hard state change (Unix timestamp);current_service_last_hard_state_change;log;int
The time of the last notification (Unix timestamp);current_service_last_notification;log;int
The last state of the service;current_service_last_state;log;int
The time of the last state change (Unix timestamp);current_service_last_state_change;log;int
The last time the service was CRITICAL (Unix timestamp);current_service_last_time_critical;log;int
The last time the service was OK (Unix timestamp);current_service_last_time_ok;log;int
The last time the service was UNKNOWN (Unix timestamp);current_service_last_time_unknown;log;int
The last time the service was in WARNING state (Unix timestamp);current_service_last_time_warning;log;int
Time difference between scheduled check time and actual check time;current_service_latency;log;int
Unabbreviated output of the last check plugin;current_service_long_plugin_output;log;string
Low threshold of flap detection;current_service_low_flap_threshold;log;float
The maximum number of check attempts;current_service_max_check_attempts;log;int
A bitmask specifying which attributes have been modified;current_service_modified_attributes;log;int
A list of all modified attributes;current_service_modified_attributes_list;log;list
The scheduled time of the next check (Unix timestamp);current_service_next_check;log;int
The time of the next notification (Unix timestamp);current_service_next_notification;log;int
Whether to stop sending notifications (0/1);current_service_no_more_notifications;log;int
Optional notes about the service;current_service_notes;log;string
The notes with (the most important) macros expanded;current_service_notes_expanded;log;string
An optional URL for additional notes about the service;current_service_notes_url;log;string
The notes_url with (the most important) macros expanded;current_service_notes_url_expanded;log;string
Interval of periodic notification or 0 if its off;current_service_notification_interval;log;float
The name of the notification period of the service. It this is empty, service problems are always notified.;current_service_notification_period;log;string
Whether notifications are enabled for the service (0/1);current_service_notifications_enabled;log;int
Whether 'obsess_over_service' is enabled for the service (0/1);current_service_obsess_over_service;log;int
Percent state change;current_service_percent_state_change;log;float
Performance data of the last check plugin;current_service_perf_data;log;string
Output of the last check plugin;current_service_plugin_output;log;string
Whether there is a PNP4Nagios graph present for this service (0/1);current_service_pnpgraph_present;log;int
Whether processing of performance data is enabled for the service (0/1);current_service_process_performance_data;log;int
Number of basic interval lengths between checks when retrying after a soft error;current_service_retry_interval;log;float
The number of scheduled downtimes the service is currently in;current_service_scheduled_downtime_depth;log;int
The current state of the service (0: OK, 1: WARN, 2: CRITICAL, 3: UNKNOWN);current_service_state;log;int
The type of the current state (0: soft, 1: hard);current_service_state_type;log;int
The name of the host the log entry is about (might be empty);host_name;log;string
The number of the line in the log file;lineno;log;int
The complete message line including the timestamp;message;log;string
The part of the message after the ':';options;log;string
The output of the check, if any is associated with the message;plugin_output;log;string
The description of the service log entry is about (might be empty);service_description;log;string
The state of the host or service in question;state;log;int
The type of the state (varies on different log classes);state_type;log;string
Time of the log event (UNIX timestamp);time;log;int
The type of the message (text before the colon), the message itself for info messages;type;log;string
Whether passive host checks are accepted (0/1);accept_passive_checks;hostsbygroup;int
Whether the current host problem has been acknowledged (0/1);acknowledged;hostsbygroup;int
Type of acknowledgement (0: none, 1: normal, 2: stick);acknowledgement_type;hostsbygroup;int
An optional URL to custom actions or information about this host;action_url;hostsbygroup;string
The same as action_url, but with the most important macros expanded;action_url_expanded;hostsbygroup;string
Whether active checks are enabled for the host (0/1);active_checks_enabled;hostsbygroup;int
IP address;address;hostsbygroup;string
An alias name for the host;alias;hostsbygroup;string
The importance we gave to this host between the minimum 0 and the maximum 5;business_impact;hostsbygroup;int
Nagios command for active host check of this host;check_command;hostsbygroup;string
Whether to check to send a recovery notification when flapping stops (0/1);check_flapping_recovery_notification;hostsbygroup;int
Whether freshness checks are activated (0/1);check_freshness;hostsbygroup;int
Number of basic interval lengths between two scheduled checks of the host;check_interval;hostsbygroup;float
The current check option, forced, normal, freshness... (0-2);check_options;hostsbygroup;int
Time period in which this host will be checked. If empty then the host will always be checked.;check_period;hostsbygroup;string
Type of check (0: active, 1: passive);check_type;hostsbygroup;int
Whether checks of the host are enabled (0/1);checks_enabled;hostsbygroup;int
List of the host/service that depend on this host (logical, network or business one).;child_dependencies;hostsbygroup;list
A list of all direct childs of the host;childs;hostsbygroup;list
A list of the ids of all comments of this host;comments;hostsbygroup;list
A list of the ids of all comments of this host with id, author and comment;comments_with_info;hostsbygroup;list
A list of all contact groups this host is in;contact_groups;hostsbygroup;list
A list of all contacts of this host, either direct or via a contact group;contacts;hostsbygroup;list
The importance we gave to this host between the minimum 0 and the maximum 5;criticity;hostsbygroup;int
Number of the current check attempts;current_attempt;hostsbygroup;int
Number of the current notification;current_notification_number;hostsbygroup;int
A list of the names of all custom variables;custom_variable_names;hostsbygroup;list
A list of the values of the custom variables;custom_variable_values;hostsbygroup;list
A dictionary of the custom variables;custom_variables;hostsbygroup;list
Optional display name of the host - not used by Nagios' web interface;display_name;hostsbygroup;string
A list of the ids of all scheduled downtimes of this host;downtimes;hostsbygroup;list
A list of the all scheduled downtimes of the host with id, author and comment;downtimes_with_info;hostsbygroup;list
Nagios command used as event handler;event_handler;hostsbygroup;string
Whether event handling is enabled (0/1);event_handler_enabled;hostsbygroup;int
Time the host check needed for execution;execution_time;hostsbygroup;float
The value of the custom variable FILENAME;filename;hostsbygroup;string
Delay before the first notification;first_notification_delay;hostsbygroup;float
Whether flap detection is enabled (0/1);flap_detection_enabled;hostsbygroup;int
Whether the host state is an business rule based host or not (0/1);got_business_rule;hostsbygroup;int
A list of all host groups this host is in;groups;hostsbygroup;list
The effective hard state of the host (eliminates a problem in hard_state);hard_state;hostsbygroup;int
Whether the host has already been checked (0/1);has_been_checked;hostsbygroup;int
High threshold of flap detection;high_flap_threshold;hostsbygroup;float
The name of an image file to be used in the web pages;icon_image;hostsbygroup;string
Alternative text for the icon_image;icon_image_alt;hostsbygroup;string
The same as icon_image, but with the most important macros expanded;icon_image_expanded;hostsbygroup;string
List of what the source impact (list of hosts and services);impacts;hostsbygroup;list
Whether this host is currently in its check period (0/1);in_check_period;hostsbygroup;int
Whether this host is currently in its notification period (0/1);in_notification_period;hostsbygroup;int
Initial host state;initial_state;hostsbygroup;int
is there a host check currently running... (0/1);is_executing;hostsbygroup;int
Whether the host state is flapping (0/1);is_flapping;hostsbygroup;int
Whether the host state is an impact or not (0/1);is_impact;hostsbygroup;int
Whether the host state is a problem or not (0/1);is_problem;hostsbygroup;int
Time of the last check (Unix timestamp);last_check;hostsbygroup;int
Last hard state;last_hard_state;hostsbygroup;int
Time of the last hard state change (Unix timestamp);last_hard_state_change;hostsbygroup;int
Time of the last notification (Unix timestamp);last_notification;hostsbygroup;int
State before last state change;last_state;hostsbygroup;int
Time of the last state change - soft or hard (Unix timestamp);last_state_change;hostsbygroup;int
The last time the host was DOWN (Unix timestamp);last_time_down;hostsbygroup;int
The last time the host was UNREACHABLE (Unix timestamp);last_time_unreachable;hostsbygroup;int
The last time the host was UP (Unix timestamp);last_time_up;hostsbygroup;int
Time difference between scheduled check time and actual check time;latency;hostsbygroup;float
Complete output from check plugin;long_plugin_output;hostsbygroup;string
Low threshold of flap detection;low_flap_threshold;hostsbygroup;float
Max check attempts for active host checks;max_check_attempts;hostsbygroup;int
A bitmask specifying which attributes have been modified;modified_attributes;hostsbygroup;int
A list of all modified attributes;modified_attributes_list;hostsbygroup;list
Host name;name;hostsbygroup;string
Scheduled time for the next check (Unix timestamp);next_check;hostsbygroup;int
Time of the next notification (Unix timestamp);next_notification;hostsbygroup;int
Whether to stop sending notifications (0/1);no_more_notifications;hostsbygroup;int
Optional notes for this host;notes;hostsbygroup;string
The same as notes, but with the most important macros expanded;notes_expanded;hostsbygroup;string
An optional URL with further information about the host;notes_url;hostsbygroup;string
Same es notes_url, but with the most important macros expanded;notes_url_expanded;hostsbygroup;string
Interval of periodic notification or 0 if its off;notification_interval;hostsbygroup;float
Time period in which problems of this host will be notified. If empty then notification will be always;notification_period;hostsbygroup;string
Whether notifications of the host are enabled (0/1);notifications_enabled;hostsbygroup;int
The total number of services of the host;num_services;hostsbygroup;int
The number of the host's services with the soft state CRIT;num_services_crit;hostsbygroup;int
The number of the host's services with the hard state CRIT;num_services_hard_crit;hostsbygroup;int
The number of the host's services with the hard state OK;num_services_hard_ok;hostsbygroup;int
The number of the host's services with the hard state UNKNOWN;num_services_hard_unknown;hostsbygroup;int
The number of the host's services with the hard state WARN;num_services_hard_warn;hostsbygroup;int
The number of the host's services with the soft state OK;num_services_ok;hostsbygroup;int
The number of the host's services which have not been checked yet (pending);num_services_pending;hostsbygroup;int
The number of the host's services with the soft state UNKNOWN;num_services_unknown;hostsbygroup;int
The number of the host's services with the soft state WARN;num_services_warn;hostsbygroup;int
The current obsess_over_host setting... (0/1);obsess_over_host;hostsbygroup;int
List of the dependencies (logical, network or business one) of this host.;parent_dependencies;hostsbygroup;list
A list of all direct parents of the host;parents;hostsbygroup;list
Whether a flex downtime is pending (0/1);pending_flex_downtime;hostsbygroup;int
Percent state change;percent_state_change;hostsbygroup;float
Optional performance data of the last host check;perf_data;hostsbygroup;string
Output of the last host check;plugin_output;hostsbygroup;string
Whether there is a PNP4Nagios graph present for this host (0/1);pnpgraph_present;hostsbygroup;int
Poller Tag;poller_tag;hostsbygroup;string
Whether processing of performance data is enabled (0/1);process_performance_data;hostsbygroup;int
Realm;realm;hostsbygroup;string
Number of basic interval lengths between checks when retrying after a soft error;retry_interval;hostsbygroup;float
The number of downtimes this host is currently in;scheduled_downtime_depth;hostsbygroup;int
A list of all services of the host;services;hostsbygroup;list
A list of all services including detailed information about each service;services_with_info;hostsbygroup;list
A list of all services of the host together with state and has_been_checked;services_with_state;hostsbygroup;list
The name of the source problems (host or service);source_problems;hostsbygroup;list
The current state of the host (0: up, 1: down, 2: unreachable);state;hostsbygroup;int
Type of the current state (0: soft, 1: hard);state_type;hostsbygroup;int
The name of in image file for the status map;statusmap_image;hostsbygroup;string
The total number of services of the host;total_services;hostsbygroup;int
The worst hard state of all of the host's services (OK <= WARN <= UNKNOWN <= CRIT);worst_service_hard_state;hostsbygroup;int
The worst soft state of all of the host's services (OK <= WARN <= UNKNOWN <= CRIT);worst_service_state;hostsbygroup;int
3D-Coordinates: X;x_3d;hostsbygroup;float
3D-Coordinates: Y;y_3d;hostsbygroup;float
3D-Coordinates: Z;z_3d;hostsbygroup;float
Whether the service accepts passive checks (0/1);accept_passive_checks;servicesbygroup;int
Whether the current service problem has been acknowledged (0/1);acknowledged;servicesbygroup;int
The type of the acknownledgement (0: none, 1: normal, 2: sticky);acknowledgement_type;servicesbygroup;int
An optional URL for actions or custom information about the service;action_url;servicesbygroup;string
The action_url with (the most important) macros expanded;action_url_expanded;servicesbygroup;string
Whether active checks are enabled for the service (0/1);active_checks_enabled;servicesbygroup;int
The importance we gave to this service between the minimum 0 and the maximum 5;business_impact;servicesbygroup;int
Nagios command used for active checks;check_command;servicesbygroup;string
Number of basic interval lengths between two scheduled checks of the service;check_interval;servicesbygroup;float
The current check option, forced, normal, freshness... (0/1);check_options;servicesbygroup;int
The name of the check period of the service. It this is empty, the service is always checked.;check_period;servicesbygroup;string
The type of the last check (0: active, 1: passive);check_type;servicesbygroup;int
Whether active checks are enabled for the service (0/1);checks_enabled;servicesbygroup;int
List of the host/service that depend on this service (logical, network or business one).;child_dependencies;servicesbygroup;list
A list of all comment ids of the service;comments;servicesbygroup;list
A list of the ids of all comments of this service with id, author and comment;comments_with_info;servicesbygroup;list
A list of all contact groups this service is in;contact_groups;servicesbygroup;list
A list of all contacts of the service, either direct or via a contact group;contacts;servicesbygroup;list
The importance we gave to this service between the minimum 0 and the maximum 5;criticity;servicesbygroup;int
The number of the current check attempt;current_attempt;servicesbygroup;int
The number of the current notification;current_notification_number;servicesbygroup;int
A list of the names of all custom variables of the service;custom_variable_names;servicesbygroup;list
A list of the values of all custom variable of the service;custom_variable_values;servicesbygroup;list
A dictionary of the custom variables;custom_variables;servicesbygroup;list
Description of the service (also used as key);description;servicesbygroup;string
An optional display name (not used by Nagios standard web pages);display_name;servicesbygroup;string
A list of all downtime ids of the service;downtimes;servicesbygroup;list
A list of all downtimes of the service with id, author and comment;downtimes_with_info;servicesbygroup;list
Nagios command used as event handler;event_handler;servicesbygroup;string
Whether and event handler is activated for the service (0/1);event_handler_enabled;servicesbygroup;int
Time the host check needed for execution;execution_time;servicesbygroup;float
Delay before the first notification;first_notification_delay;servicesbygroup;float
Whether flap detection is enabled for the service (0/1);flap_detection_enabled;servicesbygroup;int
Whether the service state is an business rule based host or not (0/1);got_business_rule;servicesbygroup;int
A list of all service groups the service is in;groups;servicesbygroup;list
Whether the service already has been checked (0/1);has_been_checked;servicesbygroup;int
High threshold of flap detection;high_flap_threshold;servicesbygroup;float
Whether passive host checks are accepted (0/1);host_accept_passive_checks;servicesbygroup;int
Whether the current host problem has been acknowledged (0/1);host_acknowledged;servicesbygroup;int
Type of acknowledgement (0: none, 1: normal, 2: stick);host_acknowledgement_type;servicesbygroup;int
An optional URL to custom actions or information about this host;host_action_url;servicesbygroup;string
The same as action_url, but with the most important macros expanded;host_action_url_expanded;servicesbygroup;string
Whether active checks are enabled for the host (0/1);host_active_checks_enabled;servicesbygroup;int
IP address;host_address;servicesbygroup;string
An alias name for the host;host_alias;servicesbygroup;string
Nagios command for active host check of this host;host_check_command;servicesbygroup;string
Whether to check to send a recovery notification when flapping stops (0/1);host_check_flapping_recovery_notification;servicesbygroup;int
Whether freshness checks are activated (0/1);host_check_freshness;servicesbygroup;int
Number of basic interval lengths between two scheduled checks of the host;host_check_interval;servicesbygroup;float
The current check option, forced, normal, freshness... (0-2);host_check_options;servicesbygroup;int
Time period in which this host will be checked. If empty then the host will always be checked.;host_check_period;servicesbygroup;string
Type of check (0: active, 1: passive);host_check_type;servicesbygroup;int
Whether checks of the host are enabled (0/1);host_checks_enabled;servicesbygroup;int
A list of all direct childs of the host;host_childs;servicesbygroup;list
A list of the ids of all comments of this host;host_comments;servicesbygroup;list
A list of the ids of all comments of this host;host_comments_with_info;servicesbygroup;list
A list of all contact groups this host is in;host_contact_groups;servicesbygroup;list
A list of all contacts of this host, either direct or via a contact group;host_contacts;servicesbygroup;list
Number of the current check attempts;host_current_attempt;servicesbygroup;int
Number of the current notification;host_current_notification_number;servicesbygroup;int
A list of the names of all custom variables;host_custom_variable_names;servicesbygroup;list
A list of the values of the custom variables;host_custom_variable_values;servicesbygroup;list
A dictionary of the custom variables;host_custom_variables;servicesbygroup;list
Optional display name of the host - not used by Nagios' web interface;host_display_name;servicesbygroup;string
A list of the ids of all scheduled downtimes of this host;host_downtimes;servicesbygroup;list
A list of the all scheduled downtimes of the host with id, author and comment;host_downtimes_with_info;servicesbygroup;list
Whether event handling is enabled (0/1);host_event_handler_enabled;servicesbygroup;int
Time the host check needed for execution;host_execution_time;servicesbygroup;float
The value of the custom variable FILENAME;host_filename;servicesbygroup;string
Delay before the first notification;host_first_notification_delay;servicesbygroup;float
Whether flap detection is enabled (0/1);host_flap_detection_enabled;servicesbygroup;int
A list of all host groups this host is in;host_groups;servicesbygroup;list
The effective hard state of the host (eliminates a problem in hard_state);host_hard_state;servicesbygroup;int
Whether the host has already been checked (0/1);host_has_been_checked;servicesbygroup;int
High threshold of flap detection;host_high_flap_threshold;servicesbygroup;float
The name of an image file to be used in the web pages;host_icon_image;servicesbygroup;string
Alternative text for the icon_image;host_icon_image_alt;servicesbygroup;string
The same as icon_image, but with the most important macros expanded;host_icon_image_expanded;servicesbygroup;string
Whether this host is currently in its check period (0/1);host_in_check_period;servicesbygroup;int
Whether this host is currently in its notification period (0/1);host_in_notification_period;servicesbygroup;int
Initial host state;host_initial_state;servicesbygroup;int
is there a host check currently running... (0/1);host_is_executing;servicesbygroup;int
Whether the host state is flapping (0/1);host_is_flapping;servicesbygroup;int
Time of the last check (Unix timestamp);host_last_check;servicesbygroup;int
Last hard state;host_last_hard_state;servicesbygroup;int
Time of the last hard state change (Unix timestamp);host_last_hard_state_change;servicesbygroup;int
Time of the last notification (Unix timestamp);host_last_notification;servicesbygroup;int
State before last state change;host_last_state;servicesbygroup;int
Time of the last state change - soft or hard (Unix timestamp);host_last_state_change;servicesbygroup;int
The last time the host was DOWN (Unix timestamp);host_last_time_down;servicesbygroup;int
The last time the host was UNREACHABLE (Unix timestamp);host_last_time_unreachable;servicesbygroup;int
The last time the host was UP (Unix timestamp);host_last_time_up;servicesbygroup;int
Time difference between scheduled check time and actual check time;host_latency;servicesbygroup;float
Complete output from check plugin;host_long_plugin_output;servicesbygroup;string
Low threshold of flap detection;host_low_flap_threshold;servicesbygroup;float
Max check attempts for active host checks;host_max_check_attempts;servicesbygroup;int
A bitmask specifying which attributes have been modified;host_modified_attributes;servicesbygroup;int
A list of all modified attributes;host_modified_attributes_list;servicesbygroup;list
Host name;host_name;servicesbygroup;string
Scheduled time for the next check (Unix timestamp);host_next_check;servicesbygroup;int
Time of the next notification (Unix timestamp);host_next_notification;servicesbygroup;int
Whether to stop sending notifications (0/1);host_no_more_notifications;servicesbygroup;int
Optional notes for this host;host_notes;servicesbygroup;string
The same as notes, but with the most important macros expanded;host_notes_expanded;servicesbygroup;string
An optional URL with further information about the host;host_notes_url;servicesbygroup;string
Same es notes_url, but with the most important macros expanded;host_notes_url_expanded;servicesbygroup;string
Interval of periodic notification or 0 if its off;host_notification_interval;servicesbygroup;float
Time period in which problems of this host will be notified. If empty then notification will be always;host_notification_period;servicesbygroup;string
Whether notifications of the host are enabled (0/1);host_notifications_enabled;servicesbygroup;int
The total number of services of the host;host_num_services;servicesbygroup;int
The number of the host's services with the soft state CRIT;host_num_services_crit;servicesbygroup;int
The number of the host's services with the hard state CRIT;host_num_services_hard_crit;servicesbygroup;int
The number of the host's services with the hard state OK;host_num_services_hard_ok;servicesbygroup;int
The number of the host's services with the hard state UNKNOWN;host_num_services_hard_unknown;servicesbygroup;int
The number of the host's services with the hard state WARN;host_num_services_hard_warn;servicesbygroup;int
The number of the host's services with the soft state OK;host_num_services_ok;servicesbygroup;int
The number of the host's services which have not been checked yet (pending);host_num_services_pending;servicesbygroup;int
The number of the host's services with the soft state UNKNOWN;host_num_services_unknown;servicesbygroup;int
The number of the host's services with the soft state WARN;host_num_services_warn;servicesbygroup;int
The current obsess_over_host setting... (0/1);host_obsess_over_host;servicesbygroup;int
A list of all direct parents of the host;host_parents;servicesbygroup;list
Whether a flex downtime is pending (0/1);host_pending_flex_downtime;servicesbygroup;int
Percent state change;host_percent_state_change;servicesbygroup;float
Optional performance data of the last host check;host_perf_data;servicesbygroup;string
Output of the last host check;host_plugin_output;servicesbygroup;string
Whether there is a PNP4Nagios graph present for this host (0/1);host_pnpgraph_present;servicesbygroup;int
Whether processing of performance data is enabled (0/1);host_process_performance_data;servicesbygroup;int
Number of basic interval lengths between checks when retrying after a soft error;host_retry_interval;servicesbygroup;float
The number of downtimes this host is currently in;host_scheduled_downtime_depth;servicesbygroup;int
A list of all services of the host;host_services;servicesbygroup;list
A list of all services including detailed information about each service;host_services_with_info;servicesbygroup;list
A list of all services of the host together with state and has_been_checked;host_services_with_state;servicesbygroup;list
The current state of the host (0: up, 1: down, 2: unreachable);host_state;servicesbygroup;int
Type of the current state (0: soft, 1: hard);host_state_type;servicesbygroup;int
The name of in image file for the status map;host_statusmap_image;servicesbygroup;string
The total number of services of the host;host_total_services;servicesbygroup;int
The worst hard state of all of the host's services (OK <= WARN <= UNKNOWN <= CRIT);host_worst_service_hard_state;servicesbygroup;int
The worst soft state of all of the host's services (OK <= WARN <= UNKNOWN <= CRIT);host_worst_service_state;servicesbygroup;int
3D-Coordinates: X;host_x_3d;servicesbygroup;float
3D-Coordinates: Y;host_y_3d;servicesbygroup;float
3D-Coordinates: Z;host_z_3d;servicesbygroup;float
The name of an image to be used as icon in the web interface;icon_image;servicesbygroup;string
An alternative text for the icon_image for browsers not displaying icons;icon_image_alt;servicesbygroup;string
The icon_image with (the most important) macros expanded;icon_image_expanded;servicesbygroup;string
List of what the source impact (list of hosts and services);impacts;servicesbygroup;list
Whether the service is currently in its check period (0/1);in_check_period;servicesbygroup;int
Whether the service is currently in its notification period (0/1);in_notification_period;servicesbygroup;int
The initial state of the service;initial_state;servicesbygroup;int
is there a service check currently running... (0/1);is_executing;servicesbygroup;int
Whether the service is flapping (0/1);is_flapping;servicesbygroup;int
Whether the host state is an impact or not (0/1);is_impact;servicesbygroup;int
Whether the host state is a problem or not (0/1);is_problem;servicesbygroup;int
The time of the last check (Unix timestamp);last_check;servicesbygroup;int
The last hard state of the service;last_hard_state;servicesbygroup;int
The time of the last hard state change (Unix timestamp);last_hard_state_change;servicesbygroup;int
The time of the last notification (Unix timestamp);last_notification;servicesbygroup;int
The last state of the service;last_state;servicesbygroup;int
The time of the last state change (Unix timestamp);last_state_change;servicesbygroup;int
The last time the service was CRITICAL (Unix timestamp);last_time_critical;servicesbygroup;int
The last time the service was OK (Unix timestamp);last_time_ok;servicesbygroup;int
The last time the service was UNKNOWN (Unix timestamp);last_time_unknown;servicesbygroup;int
The last time the service was in WARNING state (Unix timestamp);last_time_warning;servicesbygroup;int
Time difference between scheduled check time and actual check time;latency;servicesbygroup;int
Unabbreviated output of the last check plugin;long_plugin_output;servicesbygroup;string
Low threshold of flap detection;low_flap_threshold;servicesbygroup;float
The maximum number of check attempts;max_check_attempts;servicesbygroup;int
A bitmask specifying which attributes have been modified;modified_attributes;servicesbygroup;int
A list of all modified attributes;modified_attributes_list;servicesbygroup;list
The scheduled time of the next check (Unix timestamp);next_check;servicesbygroup;int
The time of the next notification (Unix timestamp);next_notification;servicesbygroup;int
Whether to stop sending notifications (0/1);no_more_notifications;servicesbygroup;int
Optional notes about the service;notes;servicesbygroup;string
The notes with (the most important) macros expanded;notes_expanded;servicesbygroup;string
An optional URL for additional notes about the service;notes_url;servicesbygroup;string
The notes_url with (the most important) macros expanded;notes_url_expanded;servicesbygroup;string
Interval of periodic notification or 0 if its off;notification_interval;servicesbygroup;float
The name of the notification period of the service. It this is empty, service problems are always notified.;notification_period;servicesbygroup;string
Whether notifications are enabled for the service (0/1);notifications_enabled;servicesbygroup;int
Whether 'obsess_over_service' is enabled for the service (0/1);obsess_over_service;servicesbygroup;int
List of the dependencies (logical, network or business one) of this service.;parent_dependencies;servicesbygroup;list
Percent state change;percent_state_change;servicesbygroup;float
Performance data of the last check plugin;perf_data;servicesbygroup;string
Output of the last check plugin;plugin_output;servicesbygroup;string
Whether there is a PNP4Nagios graph present for this service (0/1);pnpgraph_present;servicesbygroup;int
Poller Tag;poller_tag;servicesbygroup;string
Whether processing of performance data is enabled for the service (0/1);process_performance_data;servicesbygroup;int
Number of basic interval lengths between checks when retrying after a soft error;retry_interval;servicesbygroup;float
The number of scheduled downtimes the service is currently in;scheduled_downtime_depth;servicesbygroup;int
The name of the source problems (host or service);source_problems;servicesbygroup;list
The current state of the service (0: OK, 1: WARN, 2: CRITICAL, 3: UNKNOWN);state;servicesbygroup;int
The type of the current state (0: soft, 1: hard);state_type;servicesbygroup;int
Whether the service accepts passive checks (0/1);accept_passive_checks;servicesbyhostgroup;int
Whether the current service problem has been acknowledged (0/1);acknowledged;servicesbyhostgroup;int
The type of the acknownledgement (0: none, 1: normal, 2: sticky);acknowledgement_type;servicesbyhostgroup;int
An optional URL for actions or custom information about the service;action_url;servicesbyhostgroup;string
The action_url with (the most important) macros expanded;action_url_expanded;servicesbyhostgroup;string
Whether active checks are enabled for the service (0/1);active_checks_enabled;servicesbyhostgroup;int
The importance we gave to this service between the minimum 0 and the maximum 5;business_impact;servicesbyhostgroup;int
Nagios command used for active checks;check_command;servicesbyhostgroup;string
Number of basic interval lengths between two scheduled checks of the service;check_interval;servicesbyhostgroup;float
The current check option, forced, normal, freshness... (0/1);check_options;servicesbyhostgroup;int
The name of the check period of the service. It this is empty, the service is always checked.;check_period;servicesbyhostgroup;string
The type of the last check (0: active, 1: passive);check_type;servicesbyhostgroup;int
Whether active checks are enabled for the service (0/1);checks_enabled;servicesbyhostgroup;int
List of the host/service that depend on this service (logical, network or business one).;child_dependencies;servicesbyhostgroup;list
A list of all comment ids of the service;comments;servicesbyhostgroup;list
A list of the ids of all comments of this service with id, author and comment;comments_with_info;servicesbyhostgroup;list
A list of all contact groups this service is in;contact_groups;servicesbyhostgroup;list
A list of all contacts of the service, either direct or via a contact group;contacts;servicesbyhostgroup;list
The importance we gave to this service between the minimum 0 and the maximum 5;criticity;servicesbyhostgroup;int
The number of the current check attempt;current_attempt;servicesbyhostgroup;int
The number of the current notification;current_notification_number;servicesbyhostgroup;int
A list of the names of all custom variables of the service;custom_variable_names;servicesbyhostgroup;list
A list of the values of all custom variable of the service;custom_variable_values;servicesbyhostgroup;list
A dictionary of the custom variables;custom_variables;servicesbyhostgroup;list
Description of the service (also used as key);description;servicesbyhostgroup;string
An optional display name (not used by Nagios standard web pages);display_name;servicesbyhostgroup;string
A list of all downtime ids of the service;downtimes;servicesbyhostgroup;list
A list of all downtimes of the service with id, author and comment;downtimes_with_info;servicesbyhostgroup;list
Nagios command used as event handler;event_handler;servicesbyhostgroup;string
Whether and event handler is activated for the service (0/1);event_handler_enabled;servicesbyhostgroup;int
Time the host check needed for execution;execution_time;servicesbyhostgroup;float
Delay before the first notification;first_notification_delay;servicesbyhostgroup;float
Whether flap detection is enabled for the service (0/1);flap_detection_enabled;servicesbyhostgroup;int
Whether the service state is an business rule based host or not (0/1);got_business_rule;servicesbyhostgroup;int
A list of all service groups the service is in;groups;servicesbyhostgroup;list
Whether the service already has been checked (0/1);has_been_checked;servicesbyhostgroup;int
High threshold of flap detection;high_flap_threshold;servicesbyhostgroup;float
Whether passive host checks are accepted (0/1);host_accept_passive_checks;servicesbyhostgroup;int
Whether the current host problem has been acknowledged (0/1);host_acknowledged;servicesbyhostgroup;int
Type of acknowledgement (0: none, 1: normal, 2: stick);host_acknowledgement_type;servicesbyhostgroup;int
An optional URL to custom actions or information about this host;host_action_url;servicesbyhostgroup;string
The same as action_url, but with the most important macros expanded;host_action_url_expanded;servicesbyhostgroup;string
Whether active checks are enabled for the host (0/1);host_active_checks_enabled;servicesbyhostgroup;int
IP address;host_address;servicesbyhostgroup;string
An alias name for the host;host_alias;servicesbyhostgroup;string
Nagios command for active host check of this host;host_check_command;servicesbyhostgroup;string
Whether to check to send a recovery notification when flapping stops (0/1);host_check_flapping_recovery_notification;servicesbyhostgroup;int
Whether freshness checks are activated (0/1);host_check_freshness;servicesbyhostgroup;int
Number of basic interval lengths between two scheduled checks of the host;host_check_interval;servicesbyhostgroup;float
The current check option, forced, normal, freshness... (0-2);host_check_options;servicesbyhostgroup;int
Time period in which this host will be checked. If empty then the host will always be checked.;host_check_period;servicesbyhostgroup;string
Type of check (0: active, 1: passive);host_check_type;servicesbyhostgroup;int
Whether checks of the host are enabled (0/1);host_checks_enabled;servicesbyhostgroup;int
A list of all direct childs of the host;host_childs;servicesbyhostgroup;list
A list of the ids of all comments of this host;host_comments;servicesbyhostgroup;list
A list of the ids of all comments of this host;host_comments_with_info;servicesbyhostgroup;list
A list of all contact groups this host is in;host_contact_groups;servicesbyhostgroup;list
